SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
1364,03/18/2020,New York,China,03/18/2020 19:00,4122,2195,19476
1365,03/18/2020,Unknown,India,03/18/2020 20:00,16838,4395,72597
1366,03/18/2020,Guangdong,Spain,03/18/2020 21:00,17301,1476,81697
1367,03/18/2020,Hubei,US,03/18/2020 22:00,23107,2023,67209
1368,03/18/2020,California,China,03/18/2020 23:00,57357,2596,63575
1369,03/19/2020,California,India,03/19/2020 00:00,88161,2430,60894
1370,03/19/2020,New York,US,03/19/2020 01:00,55211,3689,78890
1371,03/19/2020,California,US,03/19/2020 02:00,66025,533,71538
1372,03/19/2020,Unknown,Spain,03/19/2020 03:00,66520,1256,7308
1373,03/19/2020,Unknown,China,03/19/2020 04:00,17344,1657,33267
1374,03/19/2020,New York,Italy,03/19/2020 05:00,57202,1152,79126
1375,03/19/2020,Unknown,US,03/19/2020 06:00,14959,3893,79265
1376,03/19/2020,Guangdong,India,03/19/2020 07:00,38751,1752,29224
1377,03/19/2020,New York,Spain,03/19/2020 08:00,1869,1683,66423
1378,03/19/2020,Guangdong,Spain,03/19/2020 09:00,44264,2978,76768
1379,03/19/2020,Hubei,US,03/19/2020 10:00,30268,4332,33696
1380,03/19/2020,Guangdong,US,03/19/2020 11:00,84564,3653,60312
1381,03/19/2020,Hubei,US,03/19/2020 12:00,39606,3013,69939
1382,03/19/2020,Hubei,Italy,03/19/2020 13:00,13550,700,14992
1383,03/19/2020,Guangdong,US,03/19/2020 14:00,5702,4670,7990
1384,03/19/2020,New York,China,03/19/2020 15:00,78563,3064,61909
1385,03/19/2020,Unknown,India,03/19/2020 16:00,61745,4866,44215
1386,03/19/2020,Unknown,US,03/19/2020 17:00,98279,1764,58998
1387,03/19/2020,Hubei,Italy,03/19/2020 18:00,24459,4318,82544
1388,03/19/2020,Hubei,India,03/19/2020 19:00,56782,1122,4344
1389,03/19/2020,New York,Spain,03/19/2020 20:00,87822,3830,51523
1390,03/19/2020,California,US,03/19/2020 21:00,6032,2958,21083
1391,03/19/2020,Guangdong,India,03/19/2020 22:00,1825,2320,24634
1392,03/19/2020,Hubei,Spain,03/19/2020 23:00,77090,1422,5116
1393,03/20/2020,Unknown,Italy,03/20/2020 00:00,48101,1540,59660
1394,03/20/2020,New York,China,03/20/2020 01:00,60109,4525,62781
1395,03/20/2020,Guangdong,US,03/20/2020 02:00,12470,522,41646
1396,03/20/2020,New York,China,03/20/2020 03:00,3770,3007,89547
1397,03/20/2020,Guangdong,Italy,03/20/2020 04:00,27268,2498,4610
1398,03/20/2020,Guangdong,India,03/20/2020 05:00,29,2089,49684
1399,03/20/2020,Hubei,India,03/20/2020 06:00,30083,1738,60519
1400,03/20/2020,New York,Italy,03/20/2020 07:00,8958,4189,61248
1401,03/20/2020,New York,Italy,03/20/2020 08:00,8806,2533,37265
1402,03/20/2020,Unknown,US,03/20/2020 09:00,32162,2564,3852
1403,03/20/2020,Unknown,Spain,03/20/2020 10:00,74732,2764,19788
1404,03/20/2020,Hubei,China,03/20/2020 11:00,34889,498,84575
1405,03/20/2020,Hubei,China,03/20/2020 12:00,27702,2418,7724
1406,03/20/2020,California,India,03/20/2020 13:00,35777,2746,49725
1407,03/20/2020,Unknown,India,03/20/2020 14:00,52971,484,50717
1408,03/20/2020,Guangdong,US,03/20/2020 15:00,7739,664,46026
1409,03/20/2020,New York,Italy,03/20/2020 16:00,24599,3454,9997
1410,03/20/2020,Hubei,China,03/20/2020 17:00,36827,627,49588
1411,03/20/2020,New York,US,03/20/2020 18:00,76821,1684,10695
1412,03/20/2020,New York,India,03/20/2020 19:00,96683,731,43422
1413,03/20/2020,California,India,03/20/2020 20:00,95263,4287,69125
1414,03/20/2020,Unknown,China,03/20/2020 21:00,68446,1244,63442
1415,03/20/2020,Hubei,India,03/20/2020 22:00,80210,2174,1398
1416,03/20/2020,New York,India,03/20/2020 23:00,83890,3874,73227
1417,03/21/2020,Hubei,Spain,03/21/2020 00:00,96212,2774,48500
1418,03/21/2020,Guangdong,Italy,03/21/2020 01:00,91650,3078,76479
1419,03/21/2020,California,India,03/21/2020 02:00,23039,4791,79462
1420,03/21/2020,Guangdong,Spain,03/21/2020 03:00,44929,1139,60273
1421,03/21/2020,Hubei,US,03/21/2020 04:00,97367,4659,45817
1422,03/21/2020,Hubei,India,03/21/2020 05:00,43884,3117,61171
1423,03/21/2020,Unknown,US,03/21/2020 06:00,25146,2440,12113
1424,03/21/2020,New York,India,03/21/2020 07:00,45819,4118,30134
1425,03/21/2020,New York,China,03/21/2020 08:00,83162,3202,3266
1426,03/21/2020,Guangdong,Spain,03/21/2020 09:00,82632,3198,6408
1427,03/21/2020,California,Spain,03/21/2020 10:00,31308,4540,14842
1428,03/21/2020,New York,China,03/21/2020 11:00,13054,4872,11136
1429,03/21/2020,Unknown,Italy,03/21/2020 12:00,79606,2044,3497
1430,03/21/2020,Guangdong,Spain,03/21/2020 13:00,52018,707,61415
1431,03/21/2020,Guangdong,US,03/21/2020 14:00,26250,432,21340
1432,03/21/2020,Unknown,Spain,03/21/2020 15:00,14413,472,34742
1433,03/21/2020,California,Italy,03/21/2020 16:00,77391,47,74781
1434,03/21/2020,Unknown,US,03/21/2020 17:00,38921,1914,89662
1435,03/21/2020,California,US,03/21/2020 18:00,71123,1105,68070
1436,03/21/2020,Unknown,China,03/21/2020 19:00,74363,3180,56725
1437,03/21/2020,Unknown,India,03/21/2020 20:00,25785,1890,47018
1438,03/21/2020,Hubei,China,03/21/2020 21:00,56865,357,35985
1439,03/21/2020,Guangdong,India,03/21/2020 22:00,97400,567,84255
1440,03/21/2020,Unknown,China,03/21/2020 23:00,96847,479,53828
1441,03/22/2020,Unknown,India,03/22/2020 00:00,6861,866,60341
1442,03/22/2020,New York,Spain,03/22/2020 01:00,76340,3260,55547
1443,03/22/2020,Guangdong,US,03/22/2020 02:00,13979,4059,89249
1444,03/22/2020,New York,India,03/22/2020 03:00,66833,1028,45982
1445,03/22/2020,Guangdong,Spain,03/22/2020 04:00,357,3357,84077
1446,03/22/2020,New York,Italy,03/22/2020 05:00,47201,1813,79712
1447,03/22/2020,Unknown,China,03/22/2020 06:00,54254,3728,19075
1448,03/22/2020,Unknown,Italy,03/22/2020 07:00,82160,3526,19726
1449,03/22/2020,Hubei,Spain,03/22/2020 08:00,10796,4803,1555
1450,03/22/2020,New York,Italy,03/22/2020 09:00,23238,1050,16659
1451,03/22/2020,California,Italy,03/22/2020 10:00,94176,126,30966
1452,03/22/2020,Hubei,Spain,03/22/2020 11:00,50978,3606,25923
1453,03/22/2020,New York,US,03/22/2020 12:00,40883,2378,68625
1454,03/22/2020,New York,India,03/22/2020 13:00,97393,1652,80279
1455,03/22/2020,Hubei,China,03/22/2020 14:00,85478,7,73114
1456,03/22/2020,Unknown,India,03/22/2020 15:00,69396,4708,27967
1457,03/22/2020,New York,China,03/22/2020 16:00,4447,1284,23185
1458,03/22/2020,Unknown,India,03/22/2020 17:00,20523,4693,40492
1459,03/22/2020,Hubei,Italy,03/22/2020 18:00,64079,4481,43027
1460,03/22/2020,Unknown,US,03/22/2020 19:00,64823,178,34594
1461,03/22/2020,Guangdong,Italy,03/22/2020 20:00,49289,3595,87429
1462,03/22/2020,California,US,03/22/2020 21:00,4849,4910,17754
1463,03/22/2020,New York,Spain,03/22/2020 22:00,24718,3817,44507
1464,03/22/2020,California,China,03/22/2020 23:00,87862,3254,70858
1465,03/23/2020,Unknown,China,03/23/2020 00:00,73002,4453,21512
1466,03/23/2020,New York,Spain,03/23/2020 01:00,60977,2423,5811
1467,03/23/2020,Unknown,India,03/23/2020 02:00,88325,4797,34459
1468,03/23/2020,Guangdong,Spain,03/23/2020 03:00,27135,1750,39442
1469,03/23/2020,Hubei,Spain,03/23/2020 04:00,30262,4877,26726
1470,03/23/2020,New York,US,03/23/2020 05:00,89971,4177,64757
1471,03/23/2020,Guangdong,Spain,03/23/2020 06:00,34787,3429,76372
1472,03/23/2020,Guangdong,China,03/23/2020 07:00,15689,184,9862
1473,03/23/2020,New York,Italy,03/23/2020 08:00,39860,2335,83547
1474,03/23/2020,Unknown,US,03/23/2020 09:00,50344,3133,35107
1475,03/23/2020,Guangdong,US,03/23/2020 10:00,67891,4978,88080
1476,03/23/2020,California,India,03/23/2020 11:00,51658,506,14425
1477,03/23/2020,Guangdong,Italy,03/23/2020 12:00,97464,4125,34139
1478,03/23/2020,Unknown,US,03/23/2020 13:00,65869,1932,33444
1479,03/23/2020,Unknown,Spain,03/23/2020 14:00,35330,1196,70608
1480,03/23/2020,California,US,03/23/2020 15:00,80312,3685,252
1481,03/23/2020,Guangdong,US,03/23/2020 16:00,60064,4181,10208
1482,03/23/2020,Unknown,US,03/23/2020 17:00,27014,1338,84151
1483,03/23/2020,New York,India,03/23/2020 18:00,34563,2620,55585
1484,03/23/2020,Hubei,US,03/23/2020 19:00,15270,682,82680
1485,03/23/2020,Hubei,US,03/23/2020 20:00,31279,3514,85206
1486,03/23/2020,Hubei,India,03/23/2020 21:00,98557,4367,39069
1487,03/23/2020,Guangdong,Italy,03/23/2020 22:00,3657,2160,56218
1488,03/23/2020,California,China,03/23/2020 23:00,89422,1729,23218
1489,03/24/2020,Unknown,India,03/24/2020 00:00,68773,1417,33160
1490,03/24/2020,New York,India,03/24/2020 01:00,1027,4014,76819
1491,03/24/2020,New York,US,03/24/2020 02:00,14199,18,44502
1492,03/24/2020,Guangdong,US,03/24/2020 03:00,44954,2652,25006
1493,03/24/2020,Hubei,China,03/24/2020 04:00,79317,3800,39916
1494,03/24/2020,Guangdong,US,03/24/2020 05:00,15120,464,25667
1495,03/24/2020,California,Spain,03/24/2020 06:00,56812,690,76427
1496,03/24/2020,California,US,03/24/2020 07:00,89825,1010,47688
1497,03/24/2020,Unknown,US,03/24/2020 08:00,5983,3061,80078
1498,03/24/2020,Unknown,Spain,03/24/2020 09:00,66629,4020,14414
1499,03/24/2020,California,China,03/24/2020 10:00,70325,162,64624
1500,03/24/2020,California,Spain,03/24/2020 11:00,2912,1635,18564
1501,03/24/2020,California,India,03/24/2020 12:00,47879,2746,5316
1502,03/24/2020,Guangdong,Spain,03/24/2020 13:00,21873,294,44056
1503,03/24/2020,California,Italy,03/24/2020 14:00,14332,578,78295
1504,03/24/2020,New York,India,03/24/2020 15:00,16564,1585,61028
1505,03/24/2020,Hubei,US,03/24/2020 16:00,77795,3380,28190
1506,03/24/2020,California,India,03/24/2020 17:00,20526,2349,61357
1507,03/24/2020,Hubei,China,03/24/2020 18:00,65481,2171,88353
1508,03/24/2020,Guangdong,China,03/24/2020 19:00,52775,194,42239
1509,03/24/2020,Hubei,Spain,03/24/2020 20:00,86649,841,36776
1510,03/24/2020,Guangdong,India,03/24/2020 21:00,16006,4007,72909
1511,03/24/2020,New York,US,03/24/2020 22:00,21643,4584,62938
1512,03/24/2020,Guangdong,China,03/24/2020 23:00,89949,2931,48110
1513,03/25/2020,Guangdong,US,03/25/2020 00:00,63128,445,48195
1514,03/25/2020,Unknown,Italy,03/25/2020 01:00,42523,79,36054
1515,03/25/2020,California,China,03/25/2020 02:00,95658,4840,76409
1516,03/25/2020,California,Spain,03/25/2020 03:00,70220,2745,19012
1517,03/25/2020,New York,Italy,03/25/2020 04:00,73390,3688,82458
1518,03/25/2020,New York,India,03/25/2020 05:00,52784,1860,79530
1519,03/25/2020,California,US,03/25/2020 06:00,87893,930,18164
1520,03/25/2020,Unknown,China,03/25/2020 07:00,59701,1934,6605
1521,03/25/2020,California,Italy,03/25/2020 08:00,17946,4367,77254
1522,03/25/2020,Unknown,Italy,03/25/2020 09:00,13127,2171,48109
1523,03/25/2020,New York,China,03/25/2020 10:00,29404,3294,35116
1524,03/25/2020,Hubei,India,03/25/2020 11:00,88424,4781,16145
1525,03/25/2020,New York,India,03/25/2020 12:00,17401,4747,21791
1526,03/25/2020,New York,Spain,03/25/2020 13:00,15428,4392,16120
1527,03/25/2020,Guangdong,India,03/25/2020 14:00,64372,2834,23553
1528,03/25/2020,Guangdong,Spain,03/25/2020 15:00,11971,4716,16362
1529,03/25/2020,Guangdong,Italy,03/25/2020 16:00,88018,1654,39865
1530,03/25/2020,Guangdong,China,03/25/2020 17:00,85504,2928,85482
1531,03/25/2020,Unknown,India,03/25/2020 18:00,16565,3603,37849
1532,03/25/2020,California,Spain,03/25/2020 19:00,6829,1672,70437
1533,03/25/2020,Hubei,Italy,03/25/2020 20:00,76023,4350,2485
1534,03/25/2020,New York,India,03/25/2020 21:00,35435,1287,59789
1535,03/25/2020,Unknown,US,03/25/2020 22:00,98161,2726,10461
1536,03/25/2020,Hubei,Italy,03/25/2020 23:00,81823,4124,57042
1537,03/26/2020,Unknown,India,03/26/2020 00:00,38941,1058,79548
1538,03/26/2020,Unknown,Italy,03/26/2020 01:00,42459,4844,30131
1539,03/26/2020,New York,China,03/26/2020 02:00,47976,601,52967
1540,03/26/2020,California,China,03/26/2020 03:00,79199,3274,9743
1541,03/26/2020,Guangdong,China,03/26/2020 04:00,9176,2978,29447
1542,03/26/2020,California,US,03/26/2020 05:00,51516,130,2632
1543,03/26/2020,New York,China,03/26/2020 06:00,15072,110,24287
1544,03/26/2020,New York,US,03/26/2020 07:00,71052,2571,27108
1545,03/26/2020,New York,China,03/26/2020 08:00,97368,3359,65057
1546,03/26/2020,Hubei,Italy,03/26/2020 09:00,19689,2734,44049
1547,03/26/2020,California,India,03/26/2020 10:00,18599,830,72556
1548,03/26/2020,California,India,03/26/2020 11:00,82045,665,36395
1549,03/26/2020,Unknown,China,03/26/2020 12:00,35388,1066,68084
1550,03/26/2020,Unknown,India,03/26/2020 13:00,50603,4970,18524
1551,03/26/2020,Unknown,China,03/26/2020 14:00,74736,3788,38270
1552,03/26/2020,New York,China,03/26/2020 15:00,25789,1317,55160
1553,03/26/2020,California,Spain,03/26/2020 16:00,77432,284,39190
1554,03/26/2020,New York,Spain,03/26/2020 17:00,87467,4659,5846
1555,03/26/2020,Hubei,Spain,03/26/2020 18:00,88623,4114,85440
1556,03/26/2020,Unknown,US,03/26/2020 19:00,89289,3578,72661
1557,03/26/2020,New York,Spain,03/26/2020 20:00,52282,4642,8812
1558,03/26/2020,New York,China,03/26/2020 21:00,33464,47,70943
1559,03/26/2020,Hubei,Italy,03/26/2020 22:00,67806,1768,4767
1560,03/26/2020,Guangdong,Spain,03/26/2020 23:00,91627,4314,73898
1561,03/27/2020,California,Spain,03/27/2020 00:00,41994,4861,22028
1562,03/27/2020,Guangdong,Italy,03/27/2020 01:00,81596,3259,18803
1563,03/27/2020,Unknown,China,03/27/2020 02:00,91123,2078,10971
1564,03/27/2020,New York,US,03/27/2020 03:00,95265,2306,80056
1565,03/27/2020,Hubei,Spain,03/27/2020 04:00,25594,3415,89597
1566,03/27/2020,Hubei,Italy,03/27/2020 05:00,52563,4403,48559
1567,03/27/2020,California,China,03/27/2020 06:00,80352,3142,86850
1568,03/27/2020,Guangdong,India,03/27/2020 07:00,86840,567,55504
1569,03/27/2020,California,US,03/27/2020 08:00,28386,4326,64481
1570,03/27/2020,New York,Italy,03/27/2020 09:00,66652,4065,63486
1571,03/27/2020,California,Italy,03/27/2020 10:00,94835,81,64840
1572,03/27/2020,Hubei,Italy,03/27/2020 11:00,98123,3005,79208
1573,03/27/2020,Hubei,Spain,03/27/2020 12:00,17540,216,42991
1574,03/27/2020,Unknown,India,03/27/2020 13:00,33756,334,23995
1575,03/27/2020,Unknown,US,03/27/2020 14:00,43426,558,24448
1576,03/27/2020,New York,China,03/27/2020 15:00,5587,2911,31088
1577,03/27/2020,Guangdong,China,03/27/2020 16:00,83748,873,3177
1578,03/27/2020,California,India,03/27/2020 17:00,81339,752,27347
1579,03/27/2020,New York,Italy,03/27/2020 18:00,89792,3761,15684
1580,03/27/2020,Unknown,Italy,03/27/2020 19:00,49039,593,21735
1581,03/27/2020,California,Italy,03/27/2020 20:00,10269,2751,5100
1582,03/27/2020,Unknown,Italy,03/27/2020 21:00,6088,1678,19268
1583,03/27/2020,California,Italy,03/27/2020 22:00,42044,3897,42691
1584,03/27/2020,Guangdong,India,03/27/2020 23:00,27081,4648,83192
1585,03/28/2020,New York,Spain,03/28/2020 00:00,61388,1482,79164
1586,03/28/2020,California,US,03/28/2020 01:00,10543,782,6407
1587,03/28/2020,Hubei,Italy,03/28/2020 02:00,3005,2134,24054
1588,03/28/2020,Hubei,Spain,03/28/2020 03:00,37203,3586,40198
1589,03/28/2020,California,China,03/28/2020 04:00,16220,3794,26532
1590,03/28/2020,California,India,03/28/2020 05:00,32696,4608,44447
1591,03/28/2020,California,Spain,03/28/2020 06:00,79683,983,83611
1592,03/28/2020,Hubei,Italy,03/28/2020 07:00,46381,4682,28741
1593,03/28/2020,Hubei,Italy,03/28/2020 08:00,47984,742,9449
1594,03/28/2020,California,Italy,03/28/2020 09:00,76,4544,21557
1595,03/28/2020,Unknown,Spain,03/28/2020 10:00,18946,4683,61609
1596,03/28/2020,Unknown,Italy,03/28/2020 11:00,83492,4355,26659
1597,03/28/2020,Guangdong,Spain,03/28/2020 12:00,23471,3608,3905
1598,03/28/2020,New York,Italy,03/28/2020 13:00,61531,3271,38814
1599,03/28/2020,Unknown,China,03/28/2020 14:00,38738,2510,38848
1600,03/28/2020,Hubei,China,03/28/2020 15:00,40720,4010,76026
1601,03/28/2020,Unknown,US,03/28/2020 16:00,94673,93,55308
1602,03/28/2020,Guangdong,Italy,03/28/2020 17:00,24440,1375,72220
1603,03/28/2020,Guangdong,Italy,03/28/2020 18:00,11862,1131,34872
1604,03/28/2020,New York,Spain,03/28/2020 19:00,68273,2516,9376
1605,03/28/2020,Unknown,Spain,03/28/2020 20:00,21788,4963,47881
1606,03/28/2020,Hubei,Italy,03/28/2020 21:00,25522,90,86245
1607,03/28/2020,Hubei,US,03/28/2020 22:00,70185,1479,13118
1608,03/28/2020,California,Italy,03/28/2020 23:00,69404,954,29888
1609,03/29/2020,Hubei,Spain,03/29/2020 00:00,52289,2431,47460
1610,03/29/2020,New York,Italy,03/29/2020 01:00,7824,22,57965
1611,03/29/2020,New York,Spain,03/29/2020 02:00,7799,1725,28289
1612,03/29/2020,Hubei,Italy,03/29/2020 03:00,85406,4118,41594
1613,03/29/2020,Hubei,India,03/29/2020 04:00,45147,3305,27588
1614,03/29/2020,California,Spain,03/29/2020 05:00,82922,1721,55013
1615,03/29/2020,Hubei,US,03/29/2020 06:00,8614,1440,35108
1616,03/29/2020,California,India,03/29/2020 07:00,25147,4670,36584
1617,03/29/2020,California,Italy,03/29/2020 08:00,76637,2150,58172
1618,03/29/2020,Hubei,Spain,03/29/2020 09:00,20914,2547,35049
1619,03/29/2020,Guangdong,India,03/29/2020 10:00,63699,4923,56615
1620,03/29/2020,Guangdong,US,03/29/2020 11:00,9615,3554,71358
1621,03/29/2020,California,Spain,03/29/2020 12:00,50785,188,25112
1622,03/29/2020,Hubei,India,03/29/2020 13:00,88589,459,16037
1623,03/29/2020,Guangdong,India,03/29/2020 14:00,57811,2236,8996
1624,03/29/2020,Hubei,India,03/29/2020 15:00,79017,4446,79860
1625,03/29/2020,Hubei,China,03/29/2020 16:00,46898,580,77009
1626,03/29/2020,Hubei,Italy,03/29/2020 17:00,55505,2161,23066
1627,03/29/2020,Unknown,Spain,03/29/2020 18:00,76031,4715,40865
1628,03/29/2020,Hubei,Spain,03/29/2020 19:00,91818,1531,49707
1629,03/29/2020,Unknown,Spain,03/29/2020 20:00,146,1368,8067
1630,03/29/2020,California,India,03/29/2020 21:00,40275,2434,5341
1631,03/29/2020,Guangdong,Italy,03/29/2020 22:00,15977,2991,21427
1632,03/29/2020,Guangdong,US,03/29/2020 23:00,41565,2902,80694
1633,03/30/2020,Guangdong,Spain,03/30/2020 00:00,33945,2530,61667
1634,03/30/2020,Guangdong,Italy,03/30/2020 01:00,2594,472,26440
1635,03/30/2020,Guangdong,Italy,03/30/2020 02:00,76610,858,81163
1636,03/30/2020,Guangdong,China,03/30/2020 03:00,57655,2989,61693
1637,03/30/2020,Guangdong,Spain,03/30/2020 04:00,27431,2440,88738
1638,03/30/2020,California,India,03/30/2020 05:00,82684,3706,79877
1639,03/30/2020,Hubei,Italy,03/30/2020 06:00,88197,1712,67630
1640,03/30/2020,New York,Italy,03/30/2020 07:00,27571,515,19314
1641,03/30/2020,Unknown,US,03/30/2020 08:00,65971,2393,43587
1642,03/30/2020,New York,China,03/30/2020 09:00,61797,1375,3520
1643,03/30/2020,New York,Italy,03/30/2020 10:00,43937,3669,49210
1644,03/30/2020,Hubei,Italy,03/30/2020 11:00,59643,2390,32136
1645,03/30/2020,Hubei,India,03/30/2020 12:00,82054,3262,52854
1646,03/30/2020,Hubei,India,03/30/2020 13:00,94026,4638,59065
1647,03/30/2020,Guangdong,US,03/30/2020 14:00,86538,2866,18991
1648,03/30/2020,California,US,03/30/2020 15:00,60051,1059,5110
1649,03/30/2020,Guangdong,US,03/30/2020 16:00,67902,756,46270
1650,03/30/2020,California,India,03/30/2020 17:00,77903,3495,41224
1651,03/30/2020,California,India,03/30/2020 18:00,76990,187,60558
1652,03/30/2020,New York,China,03/30/2020 19:00,75204,2381,84213
1653,03/30/2020,New York,Spain,03/30/2020 20:00,68951,4578,35252
1654,03/30/2020,California,Spain,03/30/2020 21:00,97309,2714,51887
1655,03/30/2020,California,China,03/30/2020 22:00,75768,295,32583
1656,03/30/2020,Guangdong,Spain,03/30/2020 23:00,29039,3533,76251
1657,03/31/2020,Guangdong,India,03/31/2020 00:00,25568,4140,85375
1658,03/31/2020,New York,Spain,03/31/2020 01:00,37459,4042,33645
1659,03/31/2020,Hubei,India,03/31/2020 02:00,7669,2042,43664
1660,03/31/2020,California,China,03/31/2020 03:00,89749,4270,74274
1661,03/31/2020,Guangdong,US,03/31/2020 04:00,83816,3051,35230
1662,03/31/2020,New York,China,03/31/2020 05:00,84985,1800,37261
1663,03/31/2020,Guangdong,Spain,03/31/2020 06:00,35516,3904,24365
1664,03/31/2020,California,India,03/31/2020 07:00,62484,3781,84135
1665,03/31/2020,California,Spain,03/31/2020 08:00,88612,2261,48817
1666,03/31/2020,Unknown,Spain,03/31/2020 09:00,68197,1522,61190
1667,03/31/2020,Hubei,US,03/31/2020 10:00,23333,4853,22331
1668,03/31/2020,Unknown,Spain,03/31/2020 11:00,88295,1420,24805
1669,03/31/2020,New York,US,03/31/2020 12:00,55611,4592,29374
1670,03/31/2020,Guangdong,India,03/31/2020 13:00,47941,104,17811
1671,03/31/2020,New York,India,03/31/2020 14:00,38875,3623,18083
1672,03/31/2020,California,US,03/31/2020 15:00,12698,478,46610
1673,03/31/2020,Unknown,China,03/31/2020 16:00,96500,692,12161
1674,03/31/2020,Unknown,India,03/31/2020 17:00,61826,3038,14403
1675,03/31/2020,Unknown,China,03/31/2020 18:00,31408,2969,72494
1676,03/31/2020,New York,India,03/31/2020 19:00,88421,193,53424
1677,03/31/2020,California,India,03/31/2020 20:00,78845,1489,25805
1678,03/31/2020,Guangdong,Italy,03/31/2020 21:00,15133,58,10468
1679,03/31/2020,Guangdong,Spain,03/31/2020 22:00,73746,1886,11135
1680,03/31/2020,New York,Spain,03/31/2020 23:00,36126,3609,57974
1681,04/01/2020,Unknown,China,04/01/2020 00:00,33043,4573,63135
1682,04/01/2020,Hubei,Spain,04/01/2020 01:00,4078,2580,64699
1683,04/01/2020,New York,China,04/01/2020 02:00,53906,1968,20155
1684,04/01/2020,New York,India,04/01/2020 03:00,11137,4687,66036
1685,04/01/2020,California,Italy,04/01/2020 04:00,29350,4934,21990
1686,04/01/2020,Guangdong,Italy,04/01/2020 05:00,4698,4053,73475
1687,04/01/2020,New York,India,04/01/2020 06:00,33132,4644,21991
1688,04/01/2020,New York,US,04/01/2020 07:00,10165,3085,46045
1689,04/01/2020,Unknown,US,04/01/2020 08:00,794,220,79325
1690,04/01/2020,Unknown,Spain,04/01/2020 09:00,13646,875,19134
1691,04/01/2020,Hubei,China,04/01/2020 10:00,88715,3462,50464
